,date,candidate,department,expense,value,provider,CNPJ
2118,2017-02-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1120.62,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2119,2017-02-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1417.0,PRINTER INK DO BRASIL LTDA. - E.P.P.,00.024.933/0001-19
2120,2017-02-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,762.43,"LISBECKH SUPRIMENTO DE ESCRITORIO, INF. E ESCOLAR LTDA ME",11.352.740/0001-03
2121,2017-02-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,104.2,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0022-84
2122,2017-02-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,84.24,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06
2123,2017-02-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,126.35,TELEFONICA BRASIL S/A,02.558.157/0001-62
2124,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,COMBUSTIVEL,402.99,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68
2125,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4162.2,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2126,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2127,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,5830.09,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2128,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2129,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1587.0,PRINTER INK DO BRASIL LTDA. - E.P.P.,00.024.933/0001-19
2130,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,639.85,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
2131,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,150.0,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0017-17
2132,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,738.7,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0038-41
2133,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,49.5,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06
2134,2017-03-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,89.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
2135,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,COMBUSTIVEL,1242.48,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68
2136,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4200.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2137,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2138,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,4205.93,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2139,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2140,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,883.8,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0017-17
2141,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),200.0,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06
2142,2017-04-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,132.08,TELEFONICA BRASIL S/A,02.558.157/0001-62
2143,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,COMBUSTIVEL,1311.29,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68
2144,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4200.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2145,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2146,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,7015.25,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2147,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2148,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,259.45,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
2149,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,600.0,PRINTER SUPPORT DO BRASIL LOCAÇÕES LTDA,10.563.779/0001-07
2150,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,752.3,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0038-41
2151,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1154.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04
2152,2017-05-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,89.09,TELEFONICA BRASIL S/A,02.558.157/0001-62
2153,2017-06-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4000.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2154,2017-06-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2155,2017-06-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,5107.35,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2156,2017-06-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2157,2017-06-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,981.0,PRINTER SUPPORT DO BRASIL LOCAÇÕES LTDA,10.563.779/0001-07
2158,2017-06-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1154.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04
2159,2017-06-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,132.08,TELEFONICA BRASIL S/A,02.558.157/0001-62
2160,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,COMBUSTIVEL,947.53,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68
2161,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4000.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2162,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2163,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,6131.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2164,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2165,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,709.85,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0022-84
2166,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,485.7,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0177-10
2167,2017-07-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,132.08,TELEFONICA BRASIL S/A,02.558.157/0001-62
2168,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,COMBUSTIVEL,1527.02,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68
2169,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4000.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2170,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2171,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,6171.66,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2172,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2173,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1269.09,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0038-41
2174,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2308.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04
2175,2017-08-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,132.08,TELEFONICA BRASIL S/A,02.558.157/0001-62
2176,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,COMBUSTIVEL,1419.44,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68
2177,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4000.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2178,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2179,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,2172.95,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2180,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2181,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,125.7,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
2182,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1362.0,PRINTER SUPPORT DO BRASIL LOCAÇÕES LTDA,10.563.779/0001-07
2183,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,536.6,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0032-56
2184,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,69.6,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06
2185,2017-09-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,130.39,TELEFONICA BRASIL S/A,02.558.157/0001-62
2186,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,COMBUSTIVEL,780.58,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68
2187,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4000.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
2188,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
2189,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,2985.12,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2190,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2191,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,39.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
2192,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,931.3,KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA,43.283.811/0128-32
2193,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,700.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04
2194,2017-10-01,ISAC FELIX,GABINETE DE VEREADOR,TELEFONE FIXO,145.15,TELEFONICA BRASIL S/A,02.558.157/0001-62
2195,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,COMBUSTIVEL,1243.07,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09
2196,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4955.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87
2197,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2973.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2198,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,161.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
2199,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3964.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2200,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,68.92,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2201,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2202,2017-01-01,JAIR TATTO,GABINETE DE VEREADOR,TELEFONE MOVEL,665.13,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
2203,2017-02-01,JAIR TATTO,GABINETE DE VEREADOR,COMBUSTIVEL,1239.38,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09
2204,2017-02-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2973.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2205,2017-02-01,JAIR TATTO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3964.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2206,2017-02-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,37.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2207,2017-02-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2208,2017-02-01,JAIR TATTO,GABINETE DE VEREADOR,TELEFONE MOVEL,669.6,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
2209,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,COMBUSTIVEL,1234.58,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09
2210,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4955.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87
2211,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2973.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2212,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3964.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2213,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1198.36,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2214,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2215,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1540.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04
2216,2017-03-01,JAIR TATTO,GABINETE DE VEREADOR,TELEFONE MOVEL,631.37,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
2217,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,COMBUSTIVEL,1152.57,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09
2218,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5000.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87
2219,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2220,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2221,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,4985.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2222,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2223,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1540.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04
2224,2017-04-01,JAIR TATTO,GABINETE DE VEREADOR,TELEFONE MOVEL,670.81,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
2225,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,COMBUSTIVEL,1035.78,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09
2226,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5000.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87
2227,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2228,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,161.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
2229,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2230,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,19322.71,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2231,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2232,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,504.0,KALUNGA COM E IND GRAFICA LTDA,43.283.811/0064-33
2233,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,826.76,KALUNGA COM. E IND. GRÁFICA LTDA.,43.283.811/0112-75
2234,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,350.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04
2235,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,4698.2,MARIA DA PAZ MARCELINO FREIXA BAZAR,59.408.849/0001-41
2236,2017-05-01,JAIR TATTO,GABINETE DE VEREADOR,TELEFONE MOVEL,678.04,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
2237,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,COMBUSTIVEL,1104.74,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09
2238,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5000.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87
2239,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2240,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,161.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73
2241,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84
2242,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,2767.62,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2243,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2244,2017-06-01,JAIR TATTO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,190.0,GRAPHICS GROUP GRAFICA E COPIADORA LTDA,01.677.543/0001-00
