,date,candidate,department,expense,value,provider,CNPJ
1710,2017-03-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LOCAÇÃO DE VEÍCULOS,2101.17,LEAD TERCEIRIZAÇÃO DE FROTAS DE VEÍCULOS LTDA,21.394.088/0001-43
1711,2017-03-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2774.7,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1712,2017-03-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,TELEFONE MOVEL,472.95,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
1713,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,COMBUSTIVEL,1561.87,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23
1714,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7880.0,ATIVAONLINE EDITORA E INDUSTRIA GRAFICA LTDA.,04.241.587/0001-81
1715,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1250.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
1716,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,6700.0,SAMPA COMUNICAÇÃO E MARKETING LTDA.,11.178.351/0001-03
1717,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,47.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1718,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LIMPEZA DE VEICULOS,150.0,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23
1719,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LOCAÇÃO DE VEÍCULOS,2101.17,LEAD TERCEIRIZAÇÃO DE FROTAS DE VEÍCULOS LTDA,21.394.088/0001-43
1720,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,3466.75,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1721,2017-04-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,TELEFONE MOVEL,497.11,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
1722,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,COMBUSTIVEL,1739.65,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23
1723,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,850.5,NOVA DIGITAL SOLUÇÕES PERSONALIZADAS LTDA,02.146.575/0001-42
1724,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,700.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
1725,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,6700.0,SAMPA COMUNICAÇÃO E MARKETING LTDA.,11.178.351/0001-03
1726,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,133.78,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1727,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LOCAÇÃO DE VEÍCULOS,2101.17,LEAD TERCEIRIZAÇÃO DE FROTAS DE VEÍCULOS LTDA,21.394.088/0001-43
1728,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,4135.55,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1729,2017-05-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,TELEFONE MOVEL,497.87,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
1730,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,COMBUSTIVEL,1693.21,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23
1731,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,700.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
1732,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,6700.0,SAMPA COMUNICAÇÃO E MARKETING LTDA.,11.178.351/0001-03
1733,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,66.95,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1734,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LIMPEZA DE VEICULOS,410.0,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23
1735,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LOCAÇÃO DE VEÍCULOS,2101.17,LEAD TERCEIRIZAÇÃO DE FROTAS DE VEÍCULOS LTDA,21.394.088/0001-43
1736,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,3982.05,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1737,2017-06-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,TELEFONE MOVEL,509.32,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
1738,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,COMBUSTIVEL,1715.29,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23
1739,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,700.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
1740,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,6700.0,SAMPA COMUNICAÇÃO E MARKETING LTDA.,11.178.351/0001-03
1741,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,107.52,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1742,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LIMPEZA DE VEICULOS,80.0,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23
1743,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,LOCAÇÃO DE VEÍCULOS,2101.17,LEAD TERCEIRIZAÇÃO DE FROTAS DE VEÍCULOS LTDA,21.394.088/0001-43
1744,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,3748.05,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1745,2017-07-01,MÁRIO COVAS NETO,GABINETE DE VEREADOR,TELEFONE MOVEL,506.21,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67
1746,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2576.6,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99
1747,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),8.1,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1748,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,59.46,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43
1749,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,213.17,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77
1750,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,199.5,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17
1751,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,200.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87
1752,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,356.76,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99
1753,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,820.55,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
1754,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,157.9,ECT EMP. BRAS. DE CORREIOS E TELEGRAFOS - AGF 9 DE JULHO,62.517.867/0001-76
1755,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1680.94,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1756,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),0.18,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1757,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1758,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,107.37,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77
1759,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,264.19,TELEFONICA BRASIL S/A,02.558.157/0001-62
1760,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,200.0,SUPER POSTO AVINHADO LTDA,00.588.494/0001-77
1761,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,100.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87
1762,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,110.36,POSTO DE SERVIÇOS SANTA CECÍLIA  LTDA.,44.066.009/0001-70
1763,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7800.0,CAIO RUIZDE CARVALHO COMUNICAÇÃO VISUAL,13.190.057/0001-42
1764,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,86.7,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29
1765,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,17.65,ECT EMP. BRAS. DE CORREIOS E TELEGRAFOS - AGF 9 DE JULHO,62.517.867/0001-76
1766,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1767,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1768,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,30.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43
1769,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,400.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1770,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,562.9,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17
1771,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,226.85,TELEFONICA BRASIL S/A,02.558.157/0001-62
1772,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,150.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87
1773,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5800.0,PRIMEIRO PONTO COMUNICAÇÃO LIMITADA,09.387.743/0001-30
1774,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,59.95,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29
1775,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1776,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),57.42,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1777,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1778,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,140.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43
1779,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,186.8,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1780,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,319.74,TELEFONICA BRASIL S/A,02.558.157/0001-62
1781,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,752.97,SUPER POSTO AVINHADO LTDA,00.588.494/0001-77
1782,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,300.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87
1783,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5800.0,PRIMEIRO PONTO COMUNICAÇÃO LIMITADA,09.387.743/0001-30
1784,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,24.2,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29
1785,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1786,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),64.44,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1787,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1788,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,110.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43
1789,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,100.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1790,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,311.43,TELEFONICA BRASIL S/A,02.558.157/0001-62
1791,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,767.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87
1792,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5800.0,PRIMEIRO PONTO COMUNICAÇÃO LIMITADA,09.387.743/0001-30
1793,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,72.2,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29
1794,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1795,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),10.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1796,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1797,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,191.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88
1798,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,291.4,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17
1799,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,348.6,TELEFONICA BRASIL S/A,02.558.157/0001-62
1800,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,796.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87
1801,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,10.0,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29
1802,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1803,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,50.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43
1804,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,375.25,TELEFONICA BRASIL S/A,02.558.157/0001-62
1805,2017-01-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1806,2017-01-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1143.5,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1807,2017-02-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1808,2017-02-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),6.48,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1809,2017-03-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,5.1,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1810,2017-03-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1811,2017-03-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1133.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1812,2017-04-01,MILTON LEITE,GABINETE DE VEREADOR,COMBUSTIVEL,338.26,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69
1813,2017-04-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,13.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1814,2017-04-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1815,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,COMBUSTIVEL,162.03,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69
1816,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,12.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1817,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1818,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),0.36,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1819,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,838.1,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1820,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,COMBUSTIVEL,238.45,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69
1821,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,52.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1822,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1823,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1339.75,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1824,2017-07-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1.8,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1825,2017-07-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1826,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,COMBUSTIVEL,789.01,CENTRO AUTOMOTIVO ALTEROSA LTDA,02.072.923/0001-84
1827,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,6441.5,MELO ROSA E SOUZA ADVOGADOS ASSOCIADOS,06.207.714/0001-51
1828,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,931.54,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
1829,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,6937.0,VIVIANE HELENA PEREIRA RESENDE,11.423.741/0001-00
1830,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1831,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,COMBUSTIVEL,914.92,CENTRO AUTOMOTIVO ALTEROSA LTDA,02.072.923/0001-84
1832,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2140.56,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99
1833,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,6441.5,MELO ROSA E SOUZA ADVOGADOS ASSOCIADOS,06.207.714/0001-51
1834,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,931.54,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
1835,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4955.0,VIVIANE HELENA PEREIRA RESENDE,11.423.741/0001-00
1836,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
1837,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1772.2,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
1838,2017-02-01,NOEMI NONATO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,610.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77
1839,2017-03-01,NOEMI NONATO,GABINETE DE VEREADOR,COMBUSTIVEL,974.77,CENTRO AUTOMOTIVO ALTEROSA LTDA,02.072.923/0001-84
1840,2017-03-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,6500.0,MELO ROSA E SOUZA ADVOGADOS ASSOCIADOS,06.207.714/0001-51
1841,2017-03-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
1842,2017-03-01,NOEMI NONATO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,5000.0,VIVIANE HELENA PEREIRA RESENDE,11.423.741/0001-00
1843,2017-03-01,NOEMI NONATO,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3000.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
