date,department,expense,value,provider,cnpj,sequential_id
2017-03-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4162.2,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33,250000022120.0
2017-03-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62,250000022120.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,5830.09,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022120.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022120.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1587.0,PRINTER INK DO BRASIL LTDA. - E.P.P.,00.024.933/0001-19,250000022120.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,639.85,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022120.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,150.0,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0017-17,250000022120.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,738.7,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0038-41,250000022120.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,49.5,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06,250000022120.0
2017-03-01,GABINETE DE VEREADOR,TELEFONE FIXO,89.9,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000022120.0
2017-04-01,GABINETE DE VEREADOR,COMBUSTIVEL,1242.48,PANAMBY 10 POSTO DE SERVIÇOS E CONVENIENCIA EIRELI,21.781.198/0001-68,250000022120.0
2017-04-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4200.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33,250000022120.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,4205.93,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022120.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022120.0
2017-04-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,883.8,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0017-17,250000022120.0
2017-04-01,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),200.0,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06,250000022120.0
2017-04-01,GABINETE DE VEREADOR,TELEFONE FIXO,132.08,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000022120.0
2017-01-01,GABINETE DE VEREADOR,COMBUSTIVEL,1243.07,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09,250000022084.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4955.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87,250000022084.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2973.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,161.0,CONDE e DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA - EPP,09.613.772/0001-73,250000022084.0
2017-01-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3964.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,68.92,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE MOVEL,665.13,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,250000022084.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,1239.38,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09,250000022084.0
2017-02-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2973.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3964.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,37.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE MOVEL,669.6,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,250000022084.0
2017-03-01,GABINETE DE VEREADOR,COMBUSTIVEL,1234.58,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09,250000022084.0
2017-03-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4955.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87,250000022084.0
2017-03-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2973.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-03-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3964.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1198.36,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1540.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04,250000022084.0
2017-03-01,GABINETE DE VEREADOR,TELEFONE MOVEL,631.37,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,250000022084.0
2017-04-01,GABINETE DE VEREADOR,COMBUSTIVEL,1152.57,POSTO DE SERVIÇOS ANTONIO PAES LTDA,62.409.305/0001-09,250000022084.0
2017-04-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5000.0,FÁBRICA SETE GRÁFICA E EDITORA LTDA - ME,00.651.238/0001-87,250000022084.0
2017-04-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-04-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4000.0,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,08.689.647/0001-84,250000022084.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,4985.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022084.0
2017-04-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1540.0,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,54.738.901/0001-04,250000022084.0
2017-04-01,GABINETE DE VEREADOR,TELEFONE MOVEL,670.81,NEXTEL TELECOMUNICAÇÕES LTDA,66.970.229/0001-67,250000022084.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2497.6,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000005798.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,70.04,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004997.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,105.08,AUTO POSTO VIA BRESSER LTDA,04.347.903/0001-02,250000004997.0
2017-02-01,GABINETE DE VEREADOR,COMBUSTIVEL,363.82,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90,250000004997.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004997.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,3387.3,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000004997.0
2017-03-01,GABINETE DE VEREADOR,COMBUSTIVEL,92.6,AUTO POSTO VIA BRESSER LTDA,04.347.903/0001-02,250000004997.0
2017-03-01,GABINETE DE VEREADOR,COMBUSTIVEL,53.03,FORTSUL POSTO DE SERVIÇOS E CONVINIENCIAS LTDA,07.674.946/0001-82,250000004997.0
2017-03-01,GABINETE DE VEREADOR,COMBUSTIVEL,273.42,MARECHAL FUEL POSTO DE SERVIÇOS LTDA,08.919.223/0001-69,250000004997.0
2017-03-01,GABINETE DE VEREADOR,COMBUSTIVEL,159.0,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90,250000004997.0
2017-03-01,GABINETE DE VEREADOR,COMBUSTIVEL,50.0,AUTO POSTO XERETA LTDA,23.085.433/0001-92,250000004997.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004997.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,78.0,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40,250000004997.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000004997.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7531.6,RWC - GRÁFICA E EDITORA LTDA ME,24.827.045/0001-00,250000020837.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1899.0,RD GESTÃO E SISTEMAS S.A.,13.021.784/0001-86,250000020837.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,3.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020837.0
2017-01-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000020837.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,380.1,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000020837.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE FIXO,176.29,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020837.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE MOVEL,1222.56,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020837.0
2017-02-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,561.89,BETA GRAPHICS COMERCIO E SERVIÇO GRAFICO LTDA,05.728.417/0001-99,250000020837.0
2017-02-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,713.52,RWC - GRÁFICA E EDITORA LTDA ME,24.827.045/0001-00,250000020837.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5351.4,ST ASSESSORIA E TREINAMENTO LTDA,10.203.419/0001-02,250000020837.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1899.0,RD GESTÃO E SISTEMAS S.A.,13.021.784/0001-86,250000020837.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,421.18,AMDS SOLUCOES EM INFORMATICA LTDA,10.573.371/0001-16,250000020837.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,5.1,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020837.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000020837.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE MOVEL,500.0,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020837.0
2017-03-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,854.14,BETA GRAPHICS COMERCIO E SERVIÇO GRAFICO LTDA,05.728.417/0001-99,250000020837.0
2017-03-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5400.0,ST ASSESSORIA E TREINAMENTO LTDA,10.203.419/0001-02,250000020837.0
2017-03-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,1899.0,RD GESTÃO E SISTEMAS S.A.,13.021.784/0001-86,250000020837.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,37.7,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020837.0
2017-03-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000020837.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,369.05,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000020837.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000020837.0
2017-03-01,GABINETE DE VEREADOR,TELEFONE MOVEL,500.0,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020837.0
2017-04-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,565.28,BETA GRAPHICS COMERCIO E SERVIÇO GRAFICO LTDA,05.728.417/0001-99,250000020837.0
2017-04-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5400.0,ST ASSESSORIA E TREINAMENTO LTDA,10.203.419/0001-02,250000020837.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,133.25,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020837.0
2017-04-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000020837.0
2017-04-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,400.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33,250000020837.0
2017-04-01,GABINETE DE VEREADOR,TELEFONE MOVEL,500.0,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020837.0
2017-01-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5566.4,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,250000022086.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,599.9,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,250000022086.0
2017-01-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,1486.5,HELENICE SOARES CABETE BIAVA,14.685.078/0001-00,250000022086.0
2017-01-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022086.0
2017-01-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,250000022086.0
2017-01-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,950.0,GEEKTECH COM. DE EQUIP. P/ INFORMATICA LTDA ME,07.914.099/0001-86,250000022086.0
2017-01-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2292.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022086.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE FIXO,44.54,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-01-01,GABINETE DE VEREADOR,TELEFONE MOVEL,517.63,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-02-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,415.9,EDITORA CONFIANÇA LTDA.,04.735.670/0001-07,250000022086.0
2017-02-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.1,EDITORA CAROS AMIGOS LTDA,08.254.606/0001-65,250000022086.0
2017-02-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,1026.9,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,250000022086.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,599.9,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,250000022086.0
2017-02-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,4955.0,JEOMARK ROBERTO DE OLIVEIRA SILVA,13.695.108/0001-98,250000022086.0
2017-02-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3468.5,HELENICE SOARES CABETE BIAVA,14.685.078/0001-00,250000022086.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,44.07,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022086.0
2017-02-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022086.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,250000022086.0
2017-02-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,950.0,GEEKTECH COM. DE EQUIP. P/ INFORMATICA LTDA ME,07.914.099/0001-86,250000022086.0
2017-02-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,764.4,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022086.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE FIXO,44.54,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-02-01,GABINETE DE VEREADOR,TELEFONE MOVEL,550.44,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-03-01,GABINETE DE VEREADOR,COMBUSTIVEL,1395.91,AUTO POSTO CABO DA COLINA LTDA,03.802.836/0001-06,250000022086.0
2017-03-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3000.0,HELENICE SOARES CABETE BIAVA,14.685.078/0001-00,250000022086.0
2017-03-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,5000.0,TH GRAPHICS IMPRESSÔES A LASER - EIRELI - ME,17.908.877/0001-88,250000022086.0
2017-03-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,599.9,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,250000022086.0
2017-03-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,JEOMARK ROBERTO DE OLIVEIRA SILVA,13.695.108/0001-98,250000022086.0
2017-03-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2400.0,CARDOSO E SILVA FARIA SOCIEDADE DE ADVOGADOS,27.120.457/0001-96,250000022086.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,137.19,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022086.0
2017-03-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022086.0
2017-03-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,250000022086.0
2017-03-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,950.0,GEEKTECH COM. DE EQUIP. P/ INFORMATICA LTDA ME,07.914.099/0001-86,250000022086.0
2017-03-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,748.35,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022086.0
2017-03-01,GABINETE DE VEREADOR,TELEFONE FIXO,44.48,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-03-01,GABINETE DE VEREADOR,TELEFONE MOVEL,558.28,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-04-01,GABINETE DE VEREADOR,COMBUSTIVEL,1355.58,AUTO POSTO CABO DA COLINA LTDA,03.802.836/0001-06,250000022086.0
2017-04-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4600.0,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,250000022086.0
2017-04-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,599.9,VIZION GESTÃO DE NEGOCIOS EMPRESARIAIS LTDA,07.979.987/0001-87,250000022086.0
2017-04-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,JEOMARK ROBERTO DE OLIVEIRA SILVA,13.695.108/0001-98,250000022086.0
2017-04-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2400.0,CARDOSO E SILVA FARIA SOCIEDADE DE ADVOGADOS,27.120.457/0001-96,250000022086.0
2017-04-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,3500.0,HELENICE SOARES CABETE BIAVA,14.685.078/0001-00,250000022086.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,69.83,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022086.0
2017-04-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000022086.0
2017-04-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,400.0,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,250000022086.0
2017-04-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,950.0,GEEKTECH COM. DE EQUIP. P/ INFORMATICA LTDA ME,07.914.099/0001-86,250000022086.0
2017-04-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1444.3,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000022086.0
2017-04-01,GABINETE DE VEREADOR,TELEFONE FIXO,44.54,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-04-01,GABINETE DE VEREADOR,TELEFONE MOVEL,558.14,CLARO S.A.,40.432.544/0001-47,250000022086.0
2017-01-01,GABINETE DE VEREADOR,COMBUSTIVEL,1381.88,RIP POSTOS DE SERVIÇO E COM LTDA,43.720.218/0001-23,250000004989.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,737.79,AKNA TECNOLOGIA DA INFORMAÇÃO LTDA EPP,04.997.563/0001-57,250000004989.0
2017-01-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,693.7,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,250000004989.0
